Cooresponding CSE,Legitimate Domains,Identified Phishing/Suspected Domain Name,source_workbook,hash_score,confidence_band,score_margin,evidence_tier,lexical_score,jw_primary,token_set_primary,skeleton_similarity,lexical_rule_hit,brand_token_hit,candidate_generation_reason,dominant_signal_family,stage1_passthrough,survival_path,drop_path,old_fuzzy_hit,old_fuzzy_cse,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,admission_reason,admission_path,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,best_score,domain_component,hash_component,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,typo_similarity,typo_min_score_used,typo_decision_reason,favicon_hash_similarity,favicon_hash_distance,page_hash_similarity,page_hash_distance,domain_hash_similarity,domain_hash_distance,ssl_hash_similarity,ssl_hash_distance,typo_anchor,hash_anchor,generic_token_only_match,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong,signal_hit_typo,signal_hit_domain,signal_hit_favicon,signal_hit_ssl_hash,signal_hit_html_hash,signal_hit_domain_hash,signal_hit_keywords,screenshot_path,html_title_text,visible_text_excerpt
Indian Space Research Organisation (ISRO),vssc.gov.in,https://vsscollege.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,47.1429,Low,47.1429,weak_evidence,0.88,0.88,0.5714,0.5714,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,Indian Space Research Organisation (ISRO),True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://vsscollege.com/,,,,47.1429,26.4,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,vsscollege.com,,0,True,lexical_hit,0.5714,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\vsscollege.com.png,vsscollege.com,"vsscollege.com 

						vsscollege.com
					
 hello world! march 29, 2026 the fastest wordpress theme september 8, 2018 top 10 contact form plugins september 8, 2018 3 awesome security plugins for wordpress september 8, 2018 product highlight lorem ipsum dolor sit amet, consectetur adipiscing elit. nunc imperdiet rhoncus arcu non aliquet. sed tempor mauris a purus porttitor recent posts hello world! the fastest wordpress theme top 10 contact form plugins 3 awesome security plugins for wordpress p"
Canara Bank,canararobeco.com,https://canaroca.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,61.9318,Low,61.9318,weak_evidence,0.9083,0.9083,0.7,0.73,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,Canara Bank,True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://canaroca.com/,,,,61.9318,27.25,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,canaroca.com,,0,True,lexical_hit,0.73,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\canaroca.com.png,web filter block override,web filter block override fortiguard intrusion prevention - access blocked web page blocked you have tried to access a web page which is in violation of your internet usage policy. to have the rating of this web page re-evaluated please click here.
State Bank of India (SBI),homeloans.sbi,https://homelandgunshop.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,47.381,Low,47.381,weak_evidence,0.8844,0.8844,0.6667,0.6667,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,State Bank of India (SBI),True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://homelandgunshop.com/,,,,47.381,26.5333,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homelandgunshop.com,,0,True,lexical_hit,0.6667,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\homelandgunshop.com.png,403 forbidden,403 forbidden
Indian Oil Corporation Limited (IOCL),iocl.com,https://nipocl.lat,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,47.619,Low,1.1905,weak_evidence,0.8889,0.8889,0.8,0.8,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,Indian Oil Corporation Limited (IOCL),True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://nipocl.lat/,,,,47.619,26.6667,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,nipocl.lat,,0,True,lexical_hit,0.8,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\nipocl.lat.png,,403 forbidden
Reserve Bank of India (RBI),rbi.org.in,https://erbit.cyou,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,59.0909,Low,59.0909,weak_evidence,0.8667,0.8667,0.75,0.75,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,Reserve Bank of India (RBI),True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://erbit.cyou/,,,,59.0909,26.0,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,erbit.cyou,,0,True,lexical_hit,0.75,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\erbit.cyou.png,fortinet secure dns service portal,fortinet secure dns service portal web page blocked!
State Bank of India (SBI),corp.onlinesbi.sbi,https://onlinecaszreg.org,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,58.8578,Low,58.8578,weak_evidence,0.8632,0.8632,0.6364,0.6364,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,State Bank of India (SBI),True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://onlinecaszreg.org/,,,,58.8578,25.8974,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinecaszreg.org,,0,True,lexical_hit,0.6364,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\onlinecaszreg.org.png,web filter block override,web filter block override fortiguard intrusion prevention - access blocked web page blocked you have tried to access a web page which is in violation of your internet usage policy. to have the rating of this web page re-evaluated please click here.
Airtel,airtel.in,https://airboletos.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,46.4881,Low,46.4881,weak_evidence,0.8678,0.8678,0.5,0.5,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,Airtel,True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://airboletos.com/,,,,46.4881,26.0333,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airboletos.com,,0,True,lexical_hit,0.5,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\airboletos.com.png,home - airboletos,"home - airboletos ✦ ✦ vuelos y cruceros — el mejor precio con descubre lo mejor
ofertas especiales de vuelos con nos explora vuelos, cruceros, viajes en grupo y mucho más.excelentes precios de vuelos con tarifas claras y asistencia gratuita 24/7. destinos viajeros satisfechos aerolíneas disponibles de ahorro promedio atención en vivo viaja más inteligente con  airboletos vuelos 100% reembolsables! cancela y recibe el 100% de tu dinero — sin estrés. *aplica al adquirir planes reembolsables. consu"
Axis Bank,axismf.com,https://axispt.fit,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,46.4286,Low,46.4286,weak_evidence,0.8667,0.8667,0.6667,0.6667,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,Axis Bank,True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://axispt.fit/,,,,46.4286,26.0,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,axispt.fit,,0,True,lexical_hit,0.6667,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,1,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\axispt.fit.png,axis — premium personal training singapore | corporate wellness & elite coaching,"axis — premium personal training singapore | corporate wellness & elite coaching results you can see.science you can trust. we deliver measurable, lasting physique transformations through evidence-based coaching — personalised programming, elite accountability, and a world-class training environment. no guesswork. just outcomes. a new standard for personal training in singapore we built axis because personal training in singapore deserved better. too many trainers rely on generic templates. too "
All India Institute of Medical Sciences (AIIMS),aiims.edu,https://aihimsa.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,39.5918,Low,39.5918,weak_evidence,0.9238,0.9238,0.8333,0.8333,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,All India Institute of Medical Sciences (AIIMS),True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://aihimsa.com/,,,,39.5918,27.7143,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,aihimsa.com,,0,True,lexical_hit,0.8333,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\aihimsa.com.png,under construction - awesome site in the making!,under construction - awesome site in the making! bg_under_construction circle_dots awesome site in the making an amazing site is coming to this web address. check back soon! clouds_shape
State Bank of India (SBI),homeloans.sbi,https://homehublaw.pro,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,45.7143,Low,45.7143,weak_evidence,0.8533,0.8533,0.6316,0.6316,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,State Bank of India (SBI),True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://homehublaw.pro/,,,,45.7143,25.6,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homehublaw.pro,,0,True,lexical_hit,0.6316,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\homehublaw.pro.png,homehublaw - trusted legal support for apartment purchases in brampton,"homehublaw - trusted legal support for apartment purchases in brampton expert legal support for your apartment purchase navigate the complexities of apartment buying with the confident support of homehublaw, your reliable legal partner in brampton. comprehensive legal assistance for apartment buyers dedicated to protecting your commitment and rights contract review and negotiation ensure your purchase agreements are legally sound and favorable through expert review and negotiation. title searche"
Axis Bank,axismf.com,https://axiossoft.digital,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,58.4596,Low,58.4596,weak_evidence,0.8574,0.8574,0.6667,0.6667,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,Axis Bank,True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://axiossoft.digital/,,,,58.4596,25.7222,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,axiossoft.digital,,0,True,lexical_hit,0.6667,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\axiossoft.digital.png,web filter block override,web filter block override fortiguard intrusion prevention - access blocked web page blocked you have tried to access a web page which is in violation of your internet usage policy. to have the rating of this web page re-evaluated please click here.
State Bank of India (SBI),homeloans.sbi,https://homefronttees.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,46.2454,Low,46.2454,weak_evidence,0.8632,0.8632,0.6364,0.6364,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,State Bank of India (SBI),True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://homefronttees.com/,,,,46.2454,25.8974,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homefronttees.com,,0,True,lexical_hit,0.6364,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\homefronttees.com.png,homefront tees,"
  homefront tees
 homefront tees 
        
          account
        
       
        
          account
        
         
          your cart is empty
         
        have an account? log in to check out faster.
       embrace the spirit of your nation with every stitch. featured products you dang skippy la dodgers 2024 & 2025 world series back‑to‑back champions hoodie our shop a master of fabric artistry, this brand curates pieces that resonate with national pride and personal expression. "
Air India,airindiaexpress.com,http://ai6s.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.5444,0.5444,0.3158,0.3458,False,False,fallback_top_k,lexical,False,network_corroboration|parked_sale_signal,,True,Axis Bank,False,True,False,False,network_corroboration|parked_sale_signal,network_corroboration|parked_sale_signal,fetched,available,,,https://www.hugedomains.com/domain_profile.cfm?d=ai6s.com,HugeDomains,provider_hosted_parking_redirect,provider_hosted_parking_redirect,0.0,16.3333,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,www.hugedomains.com,,0,True,lexical_hit,0.3458,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,False,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\ai6s.com.png,ai6s.com is for sale | hugedomains,"ai6s.com is for sale | hugedomains ai6s.com this domain is for sale: $2,995 buy now for $2,995 or pay $124.79 per month for 24 months 
make 24 monthly payments
pay 0% interest
start using the domain today. see details
 
make 24 monthly payments
pay 0% interest
 
start using the domain today. see details
 this domain is for sale: $2,995 since 2005, we've helped thousands of people get the perfect domain name i made many proposals to buy my domain, until we found the right way on both sides.
i bou"
BSE Ltd.,bsestarmf.in,https://beasts.cl,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,45.5357,Low,45.5357,weak_evidence,0.85,0.85,0.5333,0.5333,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,BSE Ltd.,True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://beasts.cl/,,,,45.5357,25.5,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,beasts.cl,,0,True,lexical_hit,0.5333,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\beasts.cl.png,project not found,project not found publish or update your lovable project for it to appear here.
Reserve Bank of India (RBI),rbi.org.in,https://rabiya.ly,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,57.9545,Low,57.9545,weak_evidence,0.85,0.85,0.6667,0.6667,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,Reserve Bank of India (RBI),True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://rabiya.ly/,,,,57.9545,25.5,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,rabiya.ly,,0,True,lexical_hit,0.6667,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\rabiya.ly.png,web filter block override,web filter block override fortiguard intrusion prevention - access blocked web page blocked you have tried to access a web page which is in violation of your internet usage policy. to have the rating of this web page re-evaluated please click here.
Air India,airindiaexpress.com,https://indiande.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.6056,0.6056,0.5217,0.5517,False,False,fallback_top_k,lexical,False,network_corroboration,,True,IndusInd Bank,False,True,False,False,network_corroboration,network_corroboration,fetched,available,,,https://www.indiande.com/,,,,0.0,18.1667,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,www.indiande.com,,0,True,lexical_hit,0.5517,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,False,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\indiande.com.png,indiande,"
      indiande
 
              🌷 spring deals you’ll love 💕 worldwide shipping | get results or your money back
             
                  🌷 spring deals you’ll love 💕 worldwide shipping | get results or your money back
                 
                  🌷 spring deals you’ll love 💕 worldwide shipping | get results or your money back
                 
                  🌷 spring deals you’ll love 💕 worldwide shipping | get results or your money back
                 
                  🌷 sp"
State Bank of India (SBI),corp.onlinesbi.sbi,https://onlywins.fun,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,58.9015,Low,58.9015,weak_evidence,0.8639,0.8639,0.7059,0.7059,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,State Bank of India (SBI),True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://onlywins.fun/,,,,58.9015,25.9167,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlywins.fun,,0,True,lexical_hit,0.7059,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\onlywins.fun.png,fortinet secure dns service portal,fortinet secure dns service portal web page blocked!
