input_position,input_url,normalized_url,source_workbook,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,exclusion_stage,reason,old_fuzzy_hit,old_fuzzy_cse,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,admission_reason,admission_path,candidate_generation_reason,best_entity,best_matching_domain,best_score,confidence_band,lexical_score,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,clip_similarity,typo_similarity,generic_token_only_match,direct_brand_evidence_count,clip_corroborated,stage1_passthrough,domain_component,clip_component,hash_component
2458,cosmoscorp.org,https://cosmoscorp.org,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://www.cosmoscorp.com/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),homeloans.sbi,0.0,,0.6148,False,0,0,6,4,10,False,suspicious_hosting_provider|final_domain_changed,False,False,False,0,1,www.cosmoscorp.com,www.cosmoscorp.com,32768,False,stage1_low_suspicion,0.0,0.4211,False,0,False,False,0.0,0.0,0.0
2459,3lcmsnp.makeup,https://3lcmsnp.makeup,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -5] No address associated with hostname,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.0,,0.6571,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4706,False,0,False,False,0.0,0.0,0.0
2460,pengu-lab.com,https://pengu-lab.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://pengu-lab.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,0.6296,False,8,0,0,0,8,False,body_brand_match|favicon_brand_match,False,False,False,1,0,pengu-lab.com,pengu-lab.com,32768,False,stage1_low_suspicion,0.0,0.5,False,0,False,False,0.0,0.0,0.0
2461,clawedhopperai.com,https://clawedhopperai.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://clawedhopperai.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Coal India,coalindiatenders.nic.in,0.0,,0.6798,False,0,0,0,0,0,False,,False,False,False,0,0,clawedhopperai.com,,3139,False,stage1_low_suspicion,0.0,0.4667,False,0,False,False,0.0,0.0,0.0
2462,adllay.com,https://adllay.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://adllay.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Airtel,airtelpayments.bank.in,0.0,,0.6508,False,0,0,0,0,0,False,,False,False,False,0,0,adllay.com,,3131,False,stage1_low_suspicion,0.0,0.4,False,0,False,False,0.0,0.0,0.0
2463,vibraemotion.com,https://vibraemotion.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://vibraemotion.com,,,,False,False,False,,,stage1_suspected_non_escalated,stage1_http,stage1_suspected_non_escalated,False,,False,False,False,True,,,fallback_top_k,National Health Authority (NHA),abdm.gov.in,0.0,,0.6627,False,28,0,0,6,34,False,title_brand_match|body_brand_match|js_redirect,False,False,False,1,0,vibraemotion.com,assets.zyrosite.com,32768,False,stage1_suspected_non_escalated,0.0,0.3846,False,0,False,False,0.0,0.0,0.0
2464,mercadolivre-jogodepanelas-polishop.site,https://mercadolivre-jogodepanelas-polishop.site,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.6952,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.1579,False,0,False,False,0.0,0.0,0.0
2465,hopeandhomeke.com,https://hopeandhomeke.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),homeloans.sbi,0.0,,0.6538,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4545,False,0,False,False,0.0,0.0,0.0
2466,theholidayproduction.com,https://theholidayproduction.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://theholidayproduction.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Airtel,airtelpayments.bank.in,0.0,,0.6048,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,theholidayproduction.com,,114,False,stage1_low_suspicion,0.0,0.3529,False,0,False,False,0.0,0.0,0.0
2467,onlypppaws.com,https://onlypppaws.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,,0.6148,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4211,False,0,False,False,0.0,0.0,0.0
2468,bethsdogsmallanimalandequestrainservives.com,https://bethsdogsmallanimalandequestrainservives.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,All connection attempts failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.0,,0.6167,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.1818,False,0,False,False,0.0,0.0,0.0
2469,banggakencana.org,https://banggakencana.org,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://banggakencana.org,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Canara Bank,canarabank.bank.in,0.0,,0.6509,False,0,0,0,0,0,False,,False,False,False,0,0,banggakencana.org,banggakencana.org,32768,False,stage1_low_suspicion,0.0,0.4348,False,0,False,False,0.0,0.0,0.0
2470,lymansfarmstore.com,https://lymansfarmstore.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.6333,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4444,False,0,False,False,0.0,0.0,0.0
2471,rsphotography-uk.com,https://rsphotography-uk.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://www.rsphotography-uk.com/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.6089,False,8,0,0,0,8,False,meta_brand_match,False,False,False,1,1,www.rsphotography-uk.com,,2645,False,stage1_low_suspicion,0.0,0.3478,False,0,False,False,0.0,0.0,0.0
2472,myqrmoney.com,https://myqrmoney.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://myqrmoney.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.0,,0.6148,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,myqrmoney.com,,114,False,stage1_low_suspicion,0.0,0.4511,False,0,False,False,0.0,0.0,0.0
2473,shawafbtowing.top,https://shawafbtowing.top,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,National Health Authority (NHA),nha.gov.in,0.0,,0.6068,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.25,False,0,False,False,0.0,0.0,0.0
2474,clarityfd.co.uk,https://clarityfd.co.uk,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://clarityfd.co.uk,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,HDFC Bank,hdfclife.com,0.0,,0.6481,False,0,0,0,0,0,False,,False,False,False,0,0,clarityfd.co.uk,img1.wsimg.com,32768,False,stage1_low_suspicion,0.0,0.4706,False,0,False,False,0.0,0.0,0.0
2475,pet10lps.com.br,https://pet10lps.com.br,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://pet10lps.com.br,,,,False,False,False,,,stage1_suspected_non_escalated,stage1_http,stage1_suspected_non_escalated,False,,False,False,False,True,,,fallback_top_k,National Health Authority (NHA),abdm.gov.in,0.0,,0.594,False,8,0,6,10,24,False,meta_brand_match|suspicious_hosting_provider|iframe_present|image_heavy_low_text,False,False,False,1,0,pet10lps.com.br,,3055,False,stage1_suspected_non_escalated,0.0,0.3636,False,0,False,False,0.0,0.0,0.0
2476,biosealusa.com,https://biosealusa.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://biosealusa.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.0,,0.6833,False,12,2,0,0,14,False,favicon_brand_match|redirect_brand_match|final_domain_brand_match|multi_input_form,False,False,False,1,0,biosealusa.com,biosealusa.com,32768,False,stage1_low_suspicion,0.0,0.4286,False,0,False,False,0.0,0.0,0.0
2477,divineluminarts.com,https://divineluminarts.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://divineluminarts.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Coal India,coalindiatenders.nic.in,0.0,,0.6857,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,divineluminarts.com,,114,False,stage1_low_suspicion,0.0,0.3871,False,0,False,False,0.0,0.0,0.0
2478,hotmoail.com,https://hotmoail.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),homeloans.sbi,0.0,,0.8,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.5882,False,0,False,False,0.0,0.0,0.0
2479,podologiagirona.com,https://podologiagirona.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://www.podologiagirona.com/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.6468,False,4,2,6,0,12,False,body_brand_match|multi_input_form|suspicious_hosting_provider,False,False,False,1,1,www.podologiagirona.com,www.podologiagirona.com,32768,False,stage1_low_suspicion,0.0,0.3226,False,0,False,False,0.0,0.0,0.0
2480,headlampjournal.com,https://headlampjournal.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -5] No address associated with hostname,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),homeloans.sbi,0.0,,0.6529,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4167,False,0,False,False,0.0,0.0,0.0
2481,6gvn.top,https://6gvn.top,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,0.5741,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.3077,False,0,False,False,0.0,0.0,0.0
2482,teachportaldigitaldesigntrade.shop,https://teachportaldigitaldesigntrade.shop,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.7011,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.1875,False,0,False,False,0.0,0.0,0.0
2483,aqt-r-est-aur-ant-ord-ering-k5n.lat,https://aqt-r-est-aur-ant-ord-ering-k5n.lat,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://aqt-r-est-aur-ant-ord-ering-k5n.lat,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,parivahan sewa,parivahan.gov.in,0.0,,0.5723,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,aqt-r-est-aur-ant-ord-ering-k5n.lat,,4633,False,stage1_low_suspicion,0.0,0.25,False,0,False,False,0.0,0.0,0.0
2484,jxhgsy.com,https://jxhgsy.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://jxhgsy.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Axis Bank,axis.bank.in,0.0,,0.6111,False,0,0,0,0,0,False,,False,False,False,0,0,jxhgsy.com,,0,False,stage1_low_suspicion,0.0,0.4,False,0,False,False,0.0,0.0,0.0
2485,forgehtmlflow.com,https://forgehtmlflow.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://forgehtmlflow.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.5801,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,forgehtmlflow.com,,27794,False,stage1_low_suspicion,0.0,0.3636,False,0,False,False,0.0,0.0,0.0
2486,hollymountaincoffeeroasters.co.uk,https://hollymountaincoffeeroasters.co.uk,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://hollymountaincoffeeroasters.co.uk,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),nic.gov.in,0.0,,0.7037,False,0,0,0,0,0,False,,False,False,False,0,0,hollymountaincoffeeroasters.co.uk,,32768,False,stage1_low_suspicion,0.0,0.2,False,0,False,False,0.0,0.0,0.0
2487,jinfuyuanshop.com,https://jinfuyuanshop.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -5] No address associated with hostname,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Jio,jio.com,0.0,,0.6068,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.405,False,0,False,False,0.0,0.0,0.0
2488,w4hi5d.vip,https://w4hi5d.vip,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://w4hi5d.vip,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Axis Bank,axis.bank.in,0.0,,0.6111,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,w4hi5d.vip,,114,False,stage1_low_suspicion,0.0,0.4,False,0,False,False,0.0,0.0,0.0
2489,offroadvibes.com,https://offroadvibes.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://offroadvibes.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,HDFC Bank,hdfclife.com,0.0,,0.6139,False,0,0,0,0,0,False,,False,False,False,0,0,offroadvibes.com,,745,False,stage1_low_suspicion,0.0,0.33,False,0,False,False,0.0,0.0,0.0
2490,automatik.com,https://automatik.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://www.automatik.com/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,0.6027,False,4,0,0,0,4,False,favicon_brand_match,False,False,False,1,1,www.automatik.com,images.squarespace-cdn.com,32768,False,stage1_low_suspicion,0.0,0.43,False,0,False,False,0.0,0.0,0.0
2491,farmwininternational.com,https://farmwininternational.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://www.farmwininternational.com/,,,,False,False,False,,,stage1_suspected_non_escalated,stage1_http,stage1_suspected_non_escalated,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,0.6338,False,36,0,6,0,42,False,title_brand_match|meta_brand_match|body_brand_match|suspicious_hosting_provider,False,False,False,1,1,www.farmwininternational.com,www.farmwininternational.com,32768,False,stage1_suspected_non_escalated,0.0,0.3889,False,0,False,False,0.0,0.0,0.0
2492,hardware4bathrooms.com,https://hardware4bathrooms.com,123456.xlsx,skipped,skipped,head_only,not_attempted,get_error,[Errno -2] Name or service not known,https://hardware4bathrooms.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Canara Bank,canararobeco.com,0.0,,0.6389,False,0,0,0,0,0,False,,False,False,False,0,0,hardware4bathrooms.com,,0,False,stage1_low_suspicion,0.0,0.4967,False,0,False,False,0.0,0.0,0.0
2493,hershelthomas.com,https://hershelthomas.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://restume.com/u/hershelthomas,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,0.6456,False,4,4,0,4,12,False,body_brand_match|auth_wording|final_domain_changed,False,False,False,1,1,restume.com,restume.com,32768,False,stage1_low_suspicion,0.0,0.3704,False,0,False,False,0.0,0.0,0.0
2494,zoomweed420.com,https://zoomweed420.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://zoomweed420.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Income Tax Department,incometaxindia.gov.in,0.0,,0.5498,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,zoomweed420.com,,114,False,stage1_low_suspicion,0.0,0.32,False,0,False,False,0.0,0.0,0.0
2495,securebrowsingnet.com,https://securebrowsingnet.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbisecurities.in,0.0,,0.6525,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4667,False,0,False,False,0.0,0.0,0.0
2496,thebyke.com,https://thebyke.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://thebyke.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,0.619,False,4,0,0,4,8,False,favicon_brand_match|iframe_present,False,False,False,1,0,thebyke.com,thebyke.com,32768,False,stage1_low_suspicion,0.0,0.381,False,0,False,False,0.0,0.0,0.0
2497,bearachain.org,https://bearachain.org,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://bearachain.org,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,parivahan sewa,parivahan.gov.in,0.0,,0.7556,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,bearachain.org,,114,False,stage1_low_suspicion,0.0,0.6316,False,0,False,False,0.0,0.0,0.0
2498,ohiogamma.org,https://ohiogamma.org,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://ohiogamma.org,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Health Authority (NHA),nha.gov.in,0.0,,0.6296,False,0,0,0,0,0,False,,False,False,False,0,0,ohiogamma.org,,32768,False,stage1_low_suspicion,0.0,0.3333,False,0,False,False,0.0,0.0,0.0
2499,16205081.cc,https://16205081.cc,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -5] No address associated with hostname,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,,0.5648,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.3529,False,0,False,False,0.0,0.0,0.0
